Station	Layer	Size fraction (µm)	sample	lineage	reads_mapped	rpkm
76	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	1	2.60362585831846E-05
78	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	7	0.000217303137518
80	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	14	0.000251319970203
81	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	8	0.000158747333942
98	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	10	0.000178750994323
100	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	31	0.000775397379275
102	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	55	0.000854629934667
106	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	65	0.001239149485752
109	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	87	0.001315541703405
111	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	37	0.000671598443991
112	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	14	0.000279277163701
122	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	39	0.000547954566246
127	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	31	0.000855561212257
128	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	48	0.001214074653471
129	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	73	0.001840017422979
131	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	7	0.000127649291176
132	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	9	0.000220412391966
133	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	8	0.000181419431813
135	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	12	0.000300290246109
137	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	50	0.000948197711437
138	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	42	0.00082748910756
142	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	2	5.82894010547578E-05
143	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	2	6.61982628610318E-05
150	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	4	8.81097593919928E-05
151	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	23	0.000529592924641
158	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	2	4.3395875697651E-05
168	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	7	0.000289610278966
180	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	10	0.000287816338091
188	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	10	0.000141337108584
194	Deep chlorophyll maximum	20-180	metagenome	Chlorophyta	8	0.000235362154011
123	Mix layer	20-180	metagenome	Chlorophyta	45	0.000461726818989
125	Mix layer	20-180	metagenome	Chlorophyta	49	0.000517904723632
152	Mix layer	20-180	metagenome	Chlorophyta	24	0.000370320293554
153	Mix layer	20-180	metagenome	Chlorophyta	35	0.000624328706381
7	Surface	20-180	metagenome	Chlorophyta	8	0.000104657984548
8	Surface	20-180	metagenome	Chlorophyta	14	0.000202380719841
10	Surface	20-180	metagenome	Chlorophyta	9	0.000260937009003
11	Surface	20-180	metagenome	Chlorophyta	4	9.33973227551087E-05
12	Surface	20-180	metagenome	Chlorophyta	2	3.69792387881235E-05
14	Surface	20-180	metagenome	Chlorophyta	5	0.000180554365647
17	Surface	20-180	metagenome	Chlorophyta	1	2.71643421820786E-05
19	Surface	20-180	metagenome	Chlorophyta	4	0.000101875297068
20	Surface	20-180	metagenome	Chlorophyta	5	0.000128566635324
21	Surface	20-180	metagenome	Chlorophyta	6	0.000124687204376
22	Surface	20-180	metagenome	Chlorophyta	7	0.000208752537601
23	Surface	20-180	metagenome	Chlorophyta	1	2.40136543482873E-05
30	Surface	20-180	metagenome	Chlorophyta	5	0.000145256710015
31	Surface	20-180	metagenome	Chlorophyta	22	0.000404389665096
32	Surface	20-180	metagenome	Chlorophyta	2	7.42085721351155E-05
33	Surface	20-180	metagenome	Chlorophyta	23	0.000498104946584
34	Surface	20-180	metagenome	Chlorophyta	30	0.000474009125697
36	Surface	20-180	metagenome	Chlorophyta	15	0.000337910786416
39	Surface	20-180	metagenome	Chlorophyta	16	0.000388652250089
41	Surface	20-180	metagenome	Chlorophyta	9	0.000173219952545
42	Surface	20-180	metagenome	Chlorophyta	15	0.000450632343618
43	Surface	20-180	metagenome	Chlorophyta	16	0.000404891164491
45	Surface	20-180	metagenome	Chlorophyta	1	3.48256835406701E-05
46	Surface	20-180	metagenome	Chlorophyta	2	3.69596406051585E-05
47	Surface	20-180	metagenome	Chlorophyta	32	0.000542371359142
49	Surface	20-180	metagenome	Chlorophyta	30	0.000700424281434
50	Surface	20-180	metagenome	Chlorophyta	10	0.000211944463761
51	Surface	20-180	metagenome	Chlorophyta	9	0.000295131364051
52	Surface	20-180	metagenome	Chlorophyta	109	0.001946357993131
53	Surface	20-180	metagenome	Chlorophyta	10	0.000276335364796
54	Surface	20-180	metagenome	Chlorophyta	6	0.000257464882483
57	Surface	20-180	metagenome	Chlorophyta	6	0.00014399915812
58	Surface	20-180	metagenome	Chlorophyta	12	0.000275442981479
62	Surface	20-180	metagenome	Chlorophyta	16	0.000525529958902
64	Surface	20-180	metagenome	Chlorophyta	8	0.000225266473069
65	Surface	20-180	metagenome	Chlorophyta	13	0.000285874379874
